goldSQL,prdeictSQL,ind_dev_set,hardness,question,db_id,gold_sql,predicted_sql,Incorrect final column,Missing constraint,Incorrect Constraint,Entity Column,execution
"SELECT DISTINCT T1.first_name ,  T1.middle_name ,  T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id  =  T3.degree_program_id WHERE T3.degree_summary_name  =  'Bachelor'","SELECT Students.first_name, Students.middle_name, Students.last_name FROM Courses JOIN Students JOIN Student_Enrolment ON Student_Enrolment.student_id = Students.student_id JOIN Student_Enrolment_Courses ON Courses.course_id = Student_Enrolment_Courses.course_id AND Student_Enrolment_Courses.student_enrolment_id = Student_Enrolment.student_enrolment_id AND Courses.course_id = Student_Enrolment_Courses.course_id AND Student_Enrolment_Courses.student_enrolment_id = Student_Enrolment.student_enrolment_id WHERE Courses.course_name = 'terminal'",536,hard,"What are the first, middle, and last names for everybody enrolled in a Bachelors program?",student_transcripts_tracking,"SELECT DISTINCT T1.first_name ,  T1.middle_name ,  T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id  =  T3.degree_program_id WHERE T3.degree_summary_name  =  'Bachelor'","SELECT Students.first_name, Students.middle_name, Students.last_name FROM Courses JOIN Students JOIN Student_Enrolment ON Student_Enrolment.student_id = Students.student_id JOIN Student_Enrolment_Courses ON Courses.course_id = Student_Enrolment_Courses.course_id AND Student_Enrolment_Courses.student_enrolment_id = Student_Enrolment.student_enrolment_id AND Courses.course_id = Student_Enrolment_Courses.course_id AND Student_Enrolment_Courses.student_enrolment_id = Student_Enrolment.student_enrolment_id WHERE Courses.course_name = 'terminal'",False,False,False,False,False
SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY count(*) DESC LIMIT 1,SELECT Courses.course_name FROM Courses JOIN Student_Enrolment JOIN Student_Enrolment_Courses ON Courses.course_id = Student_Enrolment_Courses.course_id AND Student_Enrolment_Courses.student_enrolment_id = Student_Enrolment.student_enrolment_id GROUP BY Student_Enrolment.degree_program_id ORDER BY Count(*) Desc LIMIT 1,537,extra,Find the kind of program which most number of students are enrolled in?,student_transcripts_tracking,SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY count(*) DESC LIMIT 1,SELECT Courses.course_name FROM Courses JOIN Student_Enrolment JOIN Student_Enrolment_Courses ON Courses.course_id = Student_Enrolment_Courses.course_id AND Student_Enrolment_Courses.student_enrolment_id = Student_Enrolment.student_enrolment_id GROUP BY Student_Enrolment.degree_program_id ORDER BY Count(*) Desc LIMIT 1,False,False,False,False,False
"SELECT T1.student_id ,  T1.first_name ,  T1.middle_name ,  T1.last_name ,  count(*) ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1","SELECT Student_Enrolment.student_id, Students.middle_name, Students.student_id, Count(*) FROM Students JOIN Student_Enrolment ON Students.student_id = Student_Enrolment.student_id GROUP BY Student_Enrolment.student_id ORDER BY Count(*) Desc LIMIT 1",541,extra,"Which student has enrolled for the most times in any program? List the id, first name, middle name, last name, the number of enrollments and student id.",student_transcripts_tracking,"SELECT T1.student_id ,  T1.first_name ,  T1.middle_name ,  T1.last_name ,  count(*) ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1","SELECT Student_Enrolment.student_id, Students.middle_name, Students.student_id, Count(*) FROM Students JOIN Student_Enrolment ON Students.student_id = Student_Enrolment.student_id GROUP BY Student_Enrolment.student_id ORDER BY Count(*) Desc LIMIT 1",True,False,False,False,False
"SELECT T1.student_id ,  T1.first_name ,  T1.middle_name ,  T1.last_name ,  count(*) ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1","SELECT Students.first_name, Students.middle_name, Student_Enrolment.student_id, Count(*) FROM Students JOIN Student_Enrolment ON Students.student_id = Student_Enrolment.student_id GROUP BY Student_Enrolment.student_id ORDER BY Count(*) Desc LIMIT 1",542,extra,"What is the first, middle, and last name, along with the id and number of enrollments, for the student who enrolled the most in any program?",student_transcripts_tracking,"SELECT T1.student_id ,  T1.first_name ,  T1.middle_name ,  T1.last_name ,  count(*) ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1","SELECT Students.first_name, Students.middle_name, Student_Enrolment.student_id, Count(*) FROM Students JOIN Student_Enrolment ON Students.student_id = Student_Enrolment.student_id GROUP BY Student_Enrolment.student_id ORDER BY Count(*) Desc LIMIT 1",True,False,False,False,False
SELECT  T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name ORDER BY count(*) DESC LIMIT 1,SELECT Courses.course_name FROM Courses JOIN Student_Enrolment_Courses ON Courses.course_id = Student_Enrolment_Courses.course_id GROUP BY Student_Enrolment_Courses.course_id ORDER BY Count(*) Desc LIMIT 1,547,extra,What's the name of the course with most number of enrollments?,student_transcripts_tracking,SELECT  T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name ORDER BY count(*) DESC LIMIT 1,SELECT Courses.course_name FROM Courses JOIN Student_Enrolment_Courses ON Courses.course_id = Student_Enrolment_Courses.course_id GROUP BY Student_Enrolment_Courses.course_id ORDER BY Count(*) Desc LIMIT 1,False,False,False,False,False
SELECT  T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name ORDER BY count(*) DESC LIMIT 1,SELECT Courses.course_name FROM Courses JOIN Student_Enrolment_Courses ON Courses.course_id = Student_Enrolment_Courses.course_id GROUP BY Student_Enrolment_Courses.course_id ORDER BY Count(*) Desc LIMIT 1,548,extra,What is the name of the course with the most students enrolled?,student_transcripts_tracking,SELECT  T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name ORDER BY count(*) DESC LIMIT 1,SELECT Courses.course_name FROM Courses JOIN Student_Enrolment_Courses ON Courses.course_id = Student_Enrolment_Courses.course_id GROUP BY Student_Enrolment_Courses.course_id ORDER BY Count(*) Desc LIMIT 1,False,False,False,False,False
SELECT T1.last_name FROM Students AS T1 JOIN Addresses AS T2 ON T1.current_address_id  =  T2.address_id WHERE T2.state_province_county  =  'NorthCarolina' EXCEPT SELECT DISTINCT T3.last_name FROM Students AS T3 JOIN Student_Enrolment AS T4 ON T3.student_id  =  T4.student_id,SELECT Students.last_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id WHERE Addresses.state_province_county = 'terminal' EXCEPT SELECT Students.last_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id,549,extra,Find the last name of the students who currently live in the state of North Carolina but have not registered in any degree program.,student_transcripts_tracking,SELECT T1.last_name FROM Students AS T1 JOIN Addresses AS T2 ON T1.current_address_id  =  T2.address_id WHERE T2.state_province_county  =  'NorthCarolina' EXCEPT SELECT DISTINCT T3.last_name FROM Students AS T3 JOIN Student_Enrolment AS T4 ON T3.student_id  =  T4.student_id,SELECT Students.last_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id WHERE Addresses.state_province_county = 'terminal' EXCEPT SELECT Students.last_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id,False,False,False,False,False
SELECT T1.last_name FROM Students AS T1 JOIN Addresses AS T2 ON T1.current_address_id  =  T2.address_id WHERE T2.state_province_county  =  'NorthCarolina' EXCEPT SELECT DISTINCT T3.last_name FROM Students AS T3 JOIN Student_Enrolment AS T4 ON T3.student_id  =  T4.student_id,SELECT Students.last_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id WHERE Addresses.state_province_county = 'terminal' EXCEPT SELECT Students.last_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id,550,extra,What are the last name of the students who live in North Carolina but have not registered in any degree programs?,student_transcripts_tracking,SELECT T1.last_name FROM Students AS T1 JOIN Addresses AS T2 ON T1.current_address_id  =  T2.address_id WHERE T2.state_province_county  =  'NorthCarolina' EXCEPT SELECT DISTINCT T3.last_name FROM Students AS T3 JOIN Student_Enrolment AS T4 ON T3.student_id  =  T4.student_id,SELECT Students.last_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id WHERE Addresses.state_province_county = 'terminal' EXCEPT SELECT Students.last_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id,False,False,False,False,False
"SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_left ASC LIMIT 1","SELECT Students.first_name, Students.middle_name, Students.last_name FROM Students ORDER BY Students.date_first_registered Asc LIMIT 1",558,medium,"What is the first, middle, and last name of the earliest school graduate?",student_transcripts_tracking,"SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_left ASC LIMIT 1","SELECT Students.first_name, Students.middle_name, Students.last_name FROM Students ORDER BY Students.date_first_registered Asc LIMIT 1",na,na,na,na,True
SELECT first_name FROM Students WHERE current_address_id != permanent_address_id,SELECT Students.first_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id,559,easy,Whose permanent address is different from his or her current address? List his or her first name.,student_transcripts_tracking,SELECT first_name FROM Students WHERE current_address_id != permanent_address_id,SELECT Students.first_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id,False,False,False,False,False
SELECT first_name FROM Students WHERE current_address_id != permanent_address_id,SELECT Students.first_name FROM Students WHERE Students.current_address_id < 'terminal',560,easy,What is the first name of the student whose permanent address is different from his or her current one?,student_transcripts_tracking,SELECT first_name FROM Students WHERE current_address_id != permanent_address_id,SELECT Students.first_name FROM Students WHERE Students.current_address_id < 'terminal',False,False,True,False,False
"SELECT T1.address_id ,  T1.line_1 ,  T1.line_2 FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id  =  T2.current_address_id GROUP BY T1.address_id ORDER BY count(*) DESC LIMIT 1","SELECT Addresses.address_id, Addresses.line_2 FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id GROUP BY Addresses.address_id ORDER BY Count(*) Desc LIMIT 1",561,extra,Which address holds the most number of students currently? List the address id and all lines.,student_transcripts_tracking,"SELECT T1.address_id ,  T1.line_1 ,  T1.line_2 FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id  =  T2.current_address_id GROUP BY T1.address_id ORDER BY count(*) DESC LIMIT 1","SELECT Addresses.address_id, Addresses.line_2 FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id GROUP BY Addresses.address_id ORDER BY Count(*) Desc LIMIT 1",True,False,False,False,False
SELECT transcript_date FROM Transcripts ORDER BY transcript_date DESC LIMIT 1,SELECT Max(Transcripts.transcript_date) FROM Transcripts,570,medium,When was the last transcript released?,student_transcripts_tracking,SELECT transcript_date FROM Transcripts ORDER BY transcript_date DESC LIMIT 1,SELECT Max(Transcripts.transcript_date) FROM Transcripts,na,na,na,na,True
"SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1","SELECT Transcripts.transcript_id, Count(*) FROM Student_Enrolment JOIN Student_Enrolment_Courses ON Student_Enrolment.student_enrolment_id = Student_Enrolment_Courses.student_enrolment_id JOIN Transcripts JOIN Transcript_Contents ON Student_Enrolment_Courses.student_course_id = Transcript_Contents.student_course_id AND Transcript_Contents.transcript_id = Transcripts.transcript_id GROUP BY Transcripts.transcript_id ORDER BY Count(*) Desc LIMIT 1",571,hard,How many times at most can a course enrollment result show in different transcripts? Also show the course enrollment id.,student_transcripts_tracking,"SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1","SELECT Transcripts.transcript_id, Count(*) FROM Student_Enrolment JOIN Student_Enrolment_Courses ON Student_Enrolment.student_enrolment_id = Student_Enrolment_Courses.student_enrolment_id JOIN Transcripts JOIN Transcript_Contents ON Student_Enrolment_Courses.student_course_id = Transcript_Contents.student_course_id AND Transcript_Contents.transcript_id = Transcripts.transcript_id GROUP BY Transcripts.transcript_id ORDER BY Count(*) Desc LIMIT 1",False,False,False,False,False
"SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1","SELECT Student_Enrolment_Courses.student_enrolment_id, Count(*) FROM Student_Enrolment_Courses JOIN Transcript_Contents ON Student_Enrolment_Courses.student_course_id = Transcript_Contents.student_course_id GROUP BY Student_Enrolment_Courses.course_id",572,hard,What is the maximum number of times that a course shows up in different transcripts and what is that course's enrollment id?,student_transcripts_tracking,"SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1","SELECT Student_Enrolment_Courses.student_enrolment_id, Count(*) FROM Student_Enrolment_Courses JOIN Transcript_Contents ON Student_Enrolment_Courses.student_course_id = Transcript_Contents.student_course_id GROUP BY Student_Enrolment_Courses.course_id",False,False,False,False,False
SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor',SELECT Semesters.semester_name FROM Semesters JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id WHERE Student_Enrolment.degree_program_id = 'terminal' INTERSECT SELECT Semesters.semester_name FROM Semesters JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id WHERE Student_Enrolment.degree_program_id = 'terminal',575,extra,Find the semester when both Master students and Bachelor students got enrolled in.,student_transcripts_tracking,SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor',SELECT Semesters.semester_name FROM Semesters JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id WHERE Student_Enrolment.degree_program_id = 'terminal' INTERSECT SELECT Semesters.semester_name FROM Semesters JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id WHERE Student_Enrolment.degree_program_id = 'terminal',False,False,False,False,False
SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor',SELECT Student_Enrolment.semester_id FROM Semesters JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id WHERE Semesters.semester_name = 'terminal' INTERSECT SELECT Student_Enrolment.semester_id FROM Semesters JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id WHERE Semesters.semester_name = 'terminal',576,extra,What is the id of the semester that had both Masters and Bachelors students enrolled?,student_transcripts_tracking,SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor',SELECT Student_Enrolment.semester_id FROM Semesters JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id WHERE Semesters.semester_name = 'terminal' INTERSECT SELECT Student_Enrolment.semester_id FROM Semesters JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id WHERE Semesters.semester_name = 'terminal',False,False,False,False,False
SELECT count(DISTINCT current_address_id) FROM Students,SELECT DISTINCT Addresses.address_id FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id,578,easy,What are the different addresses that have students living there?,student_transcripts_tracking,SELECT count(DISTINCT current_address_id) FROM Students,SELECT DISTINCT Addresses.address_id FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id,False,False,False,False,False
SELECT section_description FROM Sections WHERE section_name  =  'h',SELECT Sections.section_name FROM Sections WHERE Sections.section_name = 'terminal',581,easy,Describe the section h.,student_transcripts_tracking,SELECT section_description FROM Sections WHERE section_name  =  'h',SELECT Sections.section_name FROM Sections WHERE Sections.section_name = 'terminal',True,False,False,False,False
select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id  =  t2.address_id where t2.country  =  'haiti' or t1.cell_mobile_number  =  '09700166582',SELECT Students.first_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id WHERE Addresses.country = 'terminal' UNION SELECT Students.first_name FROM Students WHERE Students.cell_mobile_number = 'terminal',584,hard,What are the first names of the students who live in Haiti permanently or have the cell phone number 09700166582 ?,student_transcripts_tracking,select t1.first_name from students as t1 join addresses as t2 on t1.permanent_address_id  =  t2.address_id where t2.country  =  'haiti' or t1.cell_mobile_number  =  '09700166582',SELECT Students.first_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id WHERE Addresses.country = 'terminal' UNION SELECT Students.first_name FROM Students WHERE Students.cell_mobile_number = 'terminal',False,False,False,False,False
"SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;","SELECT TV_Channel.series_name, Count(DISTINCT TV_Channel.series_name) FROM TV_Channel",597,medium,List the number of different series names and contents in the TV Channel table.,tvshow,"SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;","SELECT TV_Channel.series_name, Count(DISTINCT TV_Channel.series_name) FROM TV_Channel",True,False,False,False,False
"SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;","SELECT Count(DISTINCT TV_Channel.series_name), Count(DISTINCT TV_Channel.Content) FROM TV_Channel JOIN TV_series ON TV_Channel.id = TV_series.Channel",598,medium,How many different series and contents are listed in the TV Channel table?,tvshow,"SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;","SELECT Count(DISTINCT TV_Channel.series_name), Count(DISTINCT TV_Channel.Content) FROM TV_Channel JOIN TV_series ON TV_Channel.id = TV_series.Channel",False,False,False,False,False
"SELECT Package_Option FROM TV_Channel WHERE series_name = ""Sky Radio"";",SELECT TV_Channel.Package_Option FROM TV_Channel JOIN TV_series ON TV_Channel.id = TV_series.Channel WHERE TV_Channel.series_name = 'terminal',602,easy,What are the Package Options of the TV Channels whose series names are Sky Radio?,tvshow,"SELECT Package_Option FROM TV_Channel WHERE series_name = ""Sky Radio"";",SELECT TV_Channel.Package_Option FROM TV_Channel JOIN TV_series ON TV_Channel.id = TV_series.Channel WHERE TV_Channel.series_name = 'terminal',False,False,False,False,False
SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,SELECT TV_Channel.id FROM TV_Channel GROUP BY TV_Channel.id HAVING Count(*) > 'terminal',642,easy,What are the ids of all tv channels that have more than 2 TV channels?,tvshow,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,SELECT TV_Channel.id FROM TV_Channel GROUP BY TV_Channel.id HAVING Count(*) > 'terminal',False,False,False,False,False
SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',SELECT Cartoon.id FROM Cartoon EXCEPT SELECT Cartoon.id FROM Cartoon WHERE Cartoon.Directed_by = 'terminal',643,hard,find the id of tv channels that do not play any cartoon directed by Ben Jones.,tvshow,SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',SELECT Cartoon.id FROM Cartoon EXCEPT SELECT Cartoon.id FROM Cartoon WHERE Cartoon.Directed_by = 'terminal',False,False,False,False,False
SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',SELECT TV_Channel.id FROM TV_Channel EXCEPT SELECT Cartoon.id FROM Cartoon WHERE Cartoon.Directed_by = 'terminal',644,hard,What are the ids of the TV channels that do not have any cartoons directed by Ben Jones?,tvshow,SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',SELECT TV_Channel.id FROM TV_Channel EXCEPT SELECT Cartoon.id FROM Cartoon WHERE Cartoon.Directed_by = 'terminal',False,False,False,False,False
SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),SELECT TV_Channel.Package_Option FROM TV_Channel EXCEPT SELECT TV_Channel.Package_Option FROM TV_Channel JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by = 'terminal',645,hard,find the package option of the tv channel that do not have any cartoon directed by Ben Jones.,tvshow,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),SELECT TV_Channel.Package_Option FROM TV_Channel EXCEPT SELECT TV_Channel.Package_Option FROM TV_Channel JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by = 'terminal',False,False,False,False,False
SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),SELECT TV_Channel.Package_Option FROM TV_Channel EXCEPT SELECT TV_Channel.Package_Option FROM TV_Channel JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by = 'terminal',646,hard,What are the package options of all tv channels that are not playing any cartoons directed by Ben Jones?,tvshow,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),SELECT TV_Channel.Package_Option FROM TV_Channel EXCEPT SELECT TV_Channel.Package_Option FROM TV_Channel JOIN Cartoon ON TV_Channel.id = Cartoon.Channel WHERE Cartoon.Directed_by = 'terminal',False,False,False,False,False
SELECT count(*) FROM area_code_state,SELECT Count(DISTINCT AREA_CODE_STATE.state) FROM AREA_CODE_STATE,687,easy,How many states are there?,voter_1,SELECT count(*) FROM area_code_state,SELECT Count(DISTINCT AREA_CODE_STATE.state) FROM AREA_CODE_STATE,True,False,False,False,False
"select contestant_name from contestants where contestant_name like ""%al%""",SELECT CONTESTANTS.contestant_name FROM AREA_CODE_STATE JOIN CONTESTANTS JOIN VOTES ON AREA_CODE_STATE.state = VOTES.state AND VOTES.contestant_number = CONTESTANTS.contestant_number WHERE AREA_CODE_STATE.state LIKE 'terminal',701,medium,Return the names of the contestants whose names contain the substring 'Al' .,voter_1,"select contestant_name from contestants where contestant_name like ""%al%""",SELECT CONTESTANTS.contestant_name FROM AREA_CODE_STATE JOIN CONTESTANTS JOIN VOTES ON AREA_CODE_STATE.state = VOTES.state AND VOTES.contestant_number = CONTESTANTS.contestant_number WHERE AREA_CODE_STATE.state LIKE 'terminal',False,False,False,False,False
"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean""",SELECT country.SurfaceArea FROM country WHERE country.Region = 'terminal',707,easy,How much surface area do the countires in the Carribean cover together?,world_1,"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean""",SELECT country.SurfaceArea FROM country WHERE country.Region = 'terminal',True,False,False,False,False
"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",SELECT country.Continent FROM country WHERE country.LocalName = 'terminal',708,easy,Which continent is Anguilla in?,world_1,"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",SELECT country.Continent FROM country WHERE country.LocalName = 'terminal',False,False,False,True,False
"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",SELECT country.Continent FROM country WHERE country.LocalName = 'terminal',709,easy,What is the continent name which Anguilla belongs to?,world_1,"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",SELECT country.Continent FROM country WHERE country.LocalName = 'terminal',False,False,False,True,False
"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1",SELECT countrylanguage.Language FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode WHERE country.LocalName = 'terminal' GROUP BY countrylanguage.Language ORDER BY Count(*) Desc LIMIT 1,712,extra,Which language is the most popular in Aruba?,world_1,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1",SELECT countrylanguage.Language FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode WHERE country.LocalName = 'terminal' GROUP BY countrylanguage.Language ORDER BY Count(*) Desc LIMIT 1,False,False,False,False,False
"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1",SELECT countrylanguage.Language FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode WHERE country.Name = 'terminal' GROUP BY countrylanguage.Language ORDER BY Count(*) Desc LIMIT 1,713,extra,What language is predominantly spoken in Aruba?,world_1,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1",SELECT countrylanguage.Language FROM country JOIN countrylanguage ON country.Code = countrylanguage.CountryCode WHERE country.Name = 'terminal' GROUP BY countrylanguage.Language ORDER BY Count(*) Desc LIMIT 1,False,False,False,False,False
"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1",SELECT country.Name FROM country WHERE country.Region = 'terminal' AND country.LifeExpectancy = (SELECT Min(country.LifeExpectancy) FROM country WHERE country.Region = 'terminal'),721,hard,Give the name of the country in Asia with the lowest life expectancy.,world_1,"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1",SELECT country.Name FROM country WHERE country.Region = 'terminal' AND country.LifeExpectancy = (SELECT Min(country.LifeExpectancy) FROM country WHERE country.Region = 'terminal'),False,False,False,False,False
"SELECT sum(Population) ,  max(GNP) FROM country WHERE Continent  =  ""Asia""","SELECT Sum(country.Population), Max(country.GNP) FROM country WHERE country.Region = 'terminal'",722,medium,What is the total population and maximum GNP in Asia?,world_1,"SELECT sum(Population) ,  max(GNP) FROM country WHERE Continent  =  ""Asia""","SELECT Sum(country.Population), Max(country.GNP) FROM country WHERE country.Region = 'terminal'",False,False,False,True,False
