goldSQL,prdeictSQL,ind_dev_set,hardness,question,db_id,gold_sql,predicted_sql,Incorrect final column,Missing constraint,Incorrect Constraint,Entity Column,execution
"SELECT T1.course_name ,  T1.course_id FROM Courses AS T1 JOIN Sections AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_id HAVING count(*)  <=  2","SELECT Courses.course_name, Courses.course_id FROM Courses JOIN Sections ON Courses.course_id = Sections.course_id GROUP BY Courses.course_id HAVING Count(*) < 'terminal'",526,medium,What are the names and ids of every course with less than 2 sections?,student_transcripts_tracking,"SELECT T1.course_name ,  T1.course_id FROM Courses AS T1 JOIN Sections AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_id HAVING count(*)  <=  2","SELECT Courses.course_name, Courses.course_id FROM Courses JOIN Sections ON Courses.course_id = Sections.course_id GROUP BY Courses.course_id HAVING Count(*) < 'terminal'",na,na,na,na,True
SELECT section_name FROM Sections ORDER BY section_name DESC,SELECT Sections.section_name FROM Sections ORDER BY Sections.section_name Asc,527,easy,List the section_name in reversed lexicographical order.,student_transcripts_tracking,SELECT section_name FROM Sections ORDER BY section_name DESC,SELECT Sections.section_name FROM Sections ORDER BY Sections.section_name Asc,False,False,True,False,False
SELECT department_description FROM Departments WHERE department_name LIKE '%computer%',SELECT Departments.department_description FROM Departments WHERE Departments.department_name = 'terminal',531,medium,What is the description of the department whose name has the substring the computer?,student_transcripts_tracking,SELECT department_description FROM Departments WHERE department_name LIKE '%computer%',SELECT Departments.department_description FROM Departments WHERE Departments.department_name = 'terminal',False,False,True,False,False
"SELECT T1.first_name ,  T1.middle_name ,  T1.last_name ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  =  2","SELECT Students.first_name, Students.middle_name, Semesters.semester_id FROM Semesters JOIN Students JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id AND Student_Enrolment.student_id = Students.student_id AND Semesters.semester_id = Student_Enrolment.semester_id GROUP BY Semesters.semester_id HAVING Count(*) = 'terminal'",533,medium,"Who are enrolled in 2 degree programs in one semester? List the first name, middle name and last name and the id.",student_transcripts_tracking,"SELECT T1.first_name ,  T1.middle_name ,  T1.last_name ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  =  2","SELECT Students.first_name, Students.middle_name, Semesters.semester_id FROM Semesters JOIN Students JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id AND Student_Enrolment.student_id = Students.student_id AND Semesters.semester_id = Student_Enrolment.semester_id GROUP BY Semesters.semester_id HAVING Count(*) = 'terminal'",False,False,False,False,False
"SELECT T1.first_name ,  T1.middle_name ,  T1.last_name ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  =  2","SELECT Students.first_name, Students.middle_name, Student_Enrolment.student_id FROM Students JOIN Student_Enrolment ON Students.student_id = Student_Enrolment.student_id GROUP BY Student_Enrolment.student_id HAVING Count(*) = 'terminal'",534,medium,"What are the first, middle, and last names, along with the ids, of all students who enrolled in 2 degree programs in one semester?",student_transcripts_tracking,"SELECT T1.first_name ,  T1.middle_name ,  T1.last_name ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  =  2","SELECT Students.first_name, Students.middle_name, Student_Enrolment.student_id FROM Students JOIN Student_Enrolment ON Students.student_id = Student_Enrolment.student_id GROUP BY Student_Enrolment.student_id HAVING Count(*) = 'terminal'",True,False,False,False,False
"SELECT DISTINCT T1.first_name ,  T1.middle_name ,  T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id  =  T3.degree_program_id WHERE T3.degree_summary_name  =  'Bachelor'","SELECT Students.first_name, Students.middle_name, Students.last_name FROM Students",536,hard,"What are the first, middle, and last names for everybody enrolled in a Bachelors program?",student_transcripts_tracking,"SELECT DISTINCT T1.first_name ,  T1.middle_name ,  T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id  =  T3.degree_program_id WHERE T3.degree_summary_name  =  'Bachelor'","SELECT Students.first_name, Students.middle_name, Students.last_name FROM Students",False,False,False,False,False
SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY count(*) DESC LIMIT 1,SELECT Semesters.semester_name FROM Semesters JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id GROUP BY Semesters.semester_name ORDER BY Count(*) Desc LIMIT 1,537,extra,Find the kind of program which most number of students are enrolled in?,student_transcripts_tracking,SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY count(*) DESC LIMIT 1,SELECT Semesters.semester_name FROM Semesters JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id GROUP BY Semesters.semester_name ORDER BY Count(*) Desc LIMIT 1,False,False,False,False,False
"SELECT T1.degree_program_id ,  T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_program_id ORDER BY count(*) DESC LIMIT 1","SELECT Student_Enrolment.student_enrolment_id, Student_Enrolment.student_id FROM Students JOIN Student_Enrolment ON Students.student_id = Student_Enrolment.student_id GROUP BY Student_Enrolment.student_enrolment_id ORDER BY Count(*) Desc LIMIT 1",539,extra,Find the program which most number of students are enrolled in. List both the id and the summary.,student_transcripts_tracking,"SELECT T1.degree_program_id ,  T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_program_id ORDER BY count(*) DESC LIMIT 1","SELECT Student_Enrolment.student_enrolment_id, Student_Enrolment.student_id FROM Students JOIN Student_Enrolment ON Students.student_id = Student_Enrolment.student_id GROUP BY Student_Enrolment.student_enrolment_id ORDER BY Count(*) Desc LIMIT 1",False,False,False,False,False
"SELECT T1.degree_program_id ,  T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_program_id ORDER BY count(*) DESC LIMIT 1","SELECT Student_Enrolment.degree_program_id, Degree_Programs.degree_summary_description FROM Degree_Programs JOIN Student_Enrolment ON Degree_Programs.degree_program_id = Student_Enrolment.degree_program_id GROUP BY Student_Enrolment.degree_program_id ORDER BY Count(*) Desc LIMIT 1",540,extra,What is the program id and the summary of the degree that has the most students enrolled?,student_transcripts_tracking,"SELECT T1.degree_program_id ,  T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_program_id ORDER BY count(*) DESC LIMIT 1","SELECT Student_Enrolment.degree_program_id, Degree_Programs.degree_summary_description FROM Degree_Programs JOIN Student_Enrolment ON Degree_Programs.degree_program_id = Student_Enrolment.degree_program_id GROUP BY Student_Enrolment.degree_program_id ORDER BY Count(*) Desc LIMIT 1",True,False,False,False,False
"SELECT T1.student_id ,  T1.first_name ,  T1.middle_name ,  T1.last_name ,  count(*) ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1","SELECT Student_Enrolment.student_id, Students.first_name, Students.last_name, Count(*) FROM Students JOIN Student_Enrolment ON Students.student_id = Student_Enrolment.student_id GROUP BY Student_Enrolment.student_id, Student_Enrolment.student_id, Student_Enrolment.student_id ORDER BY Count(*) Desc LIMIT 1",541,extra,"Which student has enrolled for the most times in any program? List the id, first name, middle name, last name, the number of enrollments and student id.",student_transcripts_tracking,"SELECT T1.student_id ,  T1.first_name ,  T1.middle_name ,  T1.last_name ,  count(*) ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1","SELECT Student_Enrolment.student_id, Students.first_name, Students.last_name, Count(*) FROM Students JOIN Student_Enrolment ON Students.student_id = Student_Enrolment.student_id GROUP BY Student_Enrolment.student_id, Student_Enrolment.student_id, Student_Enrolment.student_id ORDER BY Count(*) Desc LIMIT 1",False,False,False,False,False
"SELECT T1.student_id ,  T1.first_name ,  T1.middle_name ,  T1.last_name ,  count(*) ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1","SELECT Students.first_name, Students.middle_name, Students.last_name, Count(*) FROM Students JOIN Student_Enrolment ON Students.student_id = Student_Enrolment.student_id GROUP BY Student_Enrolment.student_id ORDER BY Count(*) Desc LIMIT 1",542,extra,"What is the first, middle, and last name, along with the id and number of enrollments, for the student who enrolled the most in any program?",student_transcripts_tracking,"SELECT T1.student_id ,  T1.first_name ,  T1.middle_name ,  T1.last_name ,  count(*) ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1","SELECT Students.first_name, Students.middle_name, Students.last_name, Count(*) FROM Students JOIN Student_Enrolment ON Students.student_id = Student_Enrolment.student_id GROUP BY Student_Enrolment.student_id ORDER BY Count(*) Desc LIMIT 1",True,False,False,False,False
SELECT semester_name FROM Semesters WHERE semester_id NOT IN( SELECT semester_id FROM Student_Enrolment ),SELECT Semesters.semester_name FROM Semesters EXCEPT SELECT Semesters.semester_name FROM Semesters JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id,543,hard,Which semesters do not have any student enrolled? List the semester name.,student_transcripts_tracking,SELECT semester_name FROM Semesters WHERE semester_id NOT IN( SELECT semester_id FROM Student_Enrolment ),SELECT Semesters.semester_name FROM Semesters EXCEPT SELECT Semesters.semester_name FROM Semesters JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id,na,na,na,na,True
SELECT semester_name FROM Semesters WHERE semester_id NOT IN( SELECT semester_id FROM Student_Enrolment ),SELECT Semesters.semester_name FROM Semesters EXCEPT SELECT Semesters.semester_name FROM Semesters JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id,544,hard,What is the name of the semester with no students enrolled?,student_transcripts_tracking,SELECT semester_name FROM Semesters WHERE semester_id NOT IN( SELECT semester_id FROM Student_Enrolment ),SELECT Semesters.semester_name FROM Semesters EXCEPT SELECT Semesters.semester_name FROM Semesters JOIN Student_Enrolment ON Semesters.semester_id = Student_Enrolment.semester_id,na,na,na,na,True
SELECT  T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name ORDER BY count(*) DESC LIMIT 1,SELECT Courses.course_name FROM Courses JOIN Sections ON Courses.course_id = Sections.course_id GROUP BY Courses.course_name ORDER BY Count(*) Desc LIMIT 1,547,extra,What's the name of the course with most number of enrollments?,student_transcripts_tracking,SELECT  T1.course_name FROM Courses AS T1 JOIN Student_Enrolment_Courses AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name ORDER BY count(*) DESC LIMIT 1,SELECT Courses.course_name FROM Courses JOIN Sections ON Courses.course_id = Sections.course_id GROUP BY Courses.course_name ORDER BY Count(*) Desc LIMIT 1,False,False,False,False,False
SELECT T1.last_name FROM Students AS T1 JOIN Addresses AS T2 ON T1.current_address_id  =  T2.address_id WHERE T2.state_province_county  =  'NorthCarolina' EXCEPT SELECT DISTINCT T3.last_name FROM Students AS T3 JOIN Student_Enrolment AS T4 ON T3.student_id  =  T4.student_id,SELECT Students.last_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id WHERE Addresses.city = 'terminal' EXCEPT SELECT Students.last_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id AND Addresses.address_id = Students.current_address_id JOIN Student_Enrolment ON Students.student_id = Student_Enrolment.student_id WHERE Addresses.city = 'terminal',549,extra,Find the last name of the students who currently live in the state of North Carolina but have not registered in any degree program.,student_transcripts_tracking,SELECT T1.last_name FROM Students AS T1 JOIN Addresses AS T2 ON T1.current_address_id  =  T2.address_id WHERE T2.state_province_county  =  'NorthCarolina' EXCEPT SELECT DISTINCT T3.last_name FROM Students AS T3 JOIN Student_Enrolment AS T4 ON T3.student_id  =  T4.student_id,SELECT Students.last_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id WHERE Addresses.city = 'terminal' EXCEPT SELECT Students.last_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id AND Addresses.address_id = Students.current_address_id JOIN Student_Enrolment ON Students.student_id = Student_Enrolment.student_id WHERE Addresses.city = 'terminal',False,False,False,False,False
SELECT T1.last_name FROM Students AS T1 JOIN Addresses AS T2 ON T1.current_address_id  =  T2.address_id WHERE T2.state_province_county  =  'NorthCarolina' EXCEPT SELECT DISTINCT T3.last_name FROM Students AS T3 JOIN Student_Enrolment AS T4 ON T3.student_id  =  T4.student_id,SELECT Students.last_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id WHERE Addresses.city = 'terminal' EXCEPT SELECT Students.last_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id AND Addresses.address_id = Students.current_address_id JOIN Student_Enrolment ON Students.student_id = Student_Enrolment.student_id WHERE Addresses.city = 'terminal',550,extra,What are the last name of the students who live in North Carolina but have not registered in any degree programs?,student_transcripts_tracking,SELECT T1.last_name FROM Students AS T1 JOIN Addresses AS T2 ON T1.current_address_id  =  T2.address_id WHERE T2.state_province_county  =  'NorthCarolina' EXCEPT SELECT DISTINCT T3.last_name FROM Students AS T3 JOIN Student_Enrolment AS T4 ON T3.student_id  =  T4.student_id,SELECT Students.last_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id WHERE Addresses.city = 'terminal' EXCEPT SELECT Students.last_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id AND Addresses.address_id = Students.current_address_id JOIN Student_Enrolment ON Students.student_id = Student_Enrolment.student_id WHERE Addresses.city = 'terminal',False,False,False,False,False
"SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_first_registered ASC LIMIT 1","SELECT Students.first_name, Students.middle_name, Students.last_name FROM Students",555,medium,"Who is the first student to register? List the first name, middle name and last name.",student_transcripts_tracking,"SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_first_registered ASC LIMIT 1","SELECT Students.first_name, Students.middle_name, Students.last_name FROM Students",False,False,False,False,False
"SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_first_registered ASC LIMIT 1","SELECT Students.first_name, Students.middle_name, Students.last_name FROM Students",556,medium,"What is the first, middle, and last name of the first student to register?",student_transcripts_tracking,"SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_first_registered ASC LIMIT 1","SELECT Students.first_name, Students.middle_name, Students.last_name FROM Students",False,False,False,False,False
"SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_left ASC LIMIT 1","SELECT Students.first_name, Students.middle_name, Students.last_name FROM Students ORDER BY Students.date_left Desc LIMIT 1",557,medium,"Who is the earliest graduate of the school? List the first name, middle name and last name.",student_transcripts_tracking,"SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_left ASC LIMIT 1","SELECT Students.first_name, Students.middle_name, Students.last_name FROM Students ORDER BY Students.date_left Desc LIMIT 1",False,False,True,False,False
"SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_left ASC LIMIT 1","SELECT Students.first_name, Students.middle_name, Students.last_name FROM Students ORDER BY Students.date_first_registered Asc LIMIT 1",558,medium,"What is the first, middle, and last name of the earliest school graduate?",student_transcripts_tracking,"SELECT first_name ,  middle_name ,  last_name FROM Students ORDER BY date_left ASC LIMIT 1","SELECT Students.first_name, Students.middle_name, Students.last_name FROM Students ORDER BY Students.date_first_registered Asc LIMIT 1",na,na,na,na,True
SELECT first_name FROM Students WHERE current_address_id != permanent_address_id,SELECT DISTINCT Students.first_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id,559,easy,Whose permanent address is different from his or her current address? List his or her first name.,student_transcripts_tracking,SELECT first_name FROM Students WHERE current_address_id != permanent_address_id,SELECT DISTINCT Students.first_name FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id,False,False,False,False,False
SELECT first_name FROM Students WHERE current_address_id != permanent_address_id,SELECT DISTINCT Students.first_name FROM Students UNION SELECT Students.first_name FROM Students WHERE Students.permanent_address_id = 'terminal',560,easy,What is the first name of the student whose permanent address is different from his or her current one?,student_transcripts_tracking,SELECT first_name FROM Students WHERE current_address_id != permanent_address_id,SELECT DISTINCT Students.first_name FROM Students UNION SELECT Students.first_name FROM Students WHERE Students.permanent_address_id = 'terminal',False,False,False,False,False
"SELECT T1.address_id ,  T1.line_1 ,  T1.line_2 FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id  =  T2.current_address_id GROUP BY T1.address_id ORDER BY count(*) DESC LIMIT 1","SELECT Addresses.address_id, Addresses.line_1 FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id GROUP BY Addresses.address_id ORDER BY Count(*) Desc LIMIT 1",561,extra,Which address holds the most number of students currently? List the address id and all lines.,student_transcripts_tracking,"SELECT T1.address_id ,  T1.line_1 ,  T1.line_2 FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id  =  T2.current_address_id GROUP BY T1.address_id ORDER BY count(*) DESC LIMIT 1","SELECT Addresses.address_id, Addresses.line_1 FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id GROUP BY Addresses.address_id ORDER BY Count(*) Desc LIMIT 1",True,False,False,False,False
SELECT avg(transcript_date) FROM Transcripts,"SELECT Avg(Transcripts.transcript_date), Sum(Transcripts.transcript_date) FROM Transcripts",563,easy,"On average, when were the transcripts printed?",student_transcripts_tracking,SELECT avg(transcript_date) FROM Transcripts,"SELECT Avg(Transcripts.transcript_date), Sum(Transcripts.transcript_date) FROM Transcripts",True,False,False,False,False
"SELECT transcript_date ,  other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1","SELECT Transcripts.other_details, Transcripts.other_details FROM Transcripts ORDER BY Transcripts.transcript_date Asc LIMIT 1",565,medium,When is the first transcript released? List the date and details.,student_transcripts_tracking,"SELECT transcript_date ,  other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1","SELECT Transcripts.other_details, Transcripts.other_details FROM Transcripts ORDER BY Transcripts.transcript_date Asc LIMIT 1",True,False,False,False,False
"SELECT transcript_date ,  other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1","SELECT Transcripts.transcript_date, Transcripts.transcript_date FROM Transcripts",566,medium,"What is the earliest date of a transcript release, and what details can you tell me?",student_transcripts_tracking,"SELECT transcript_date ,  other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1","SELECT Transcripts.transcript_date, Transcripts.transcript_date FROM Transcripts",False,False,False,False,False
SELECT transcript_date FROM Transcripts ORDER BY transcript_date DESC LIMIT 1,SELECT Transcripts.transcript_date FROM Transcripts ORDER BY Transcripts.transcript_date Asc LIMIT 1,570,medium,When was the last transcript released?,student_transcripts_tracking,SELECT transcript_date FROM Transcripts ORDER BY transcript_date DESC LIMIT 1,SELECT Transcripts.transcript_date FROM Transcripts ORDER BY Transcripts.transcript_date Asc LIMIT 1,False,False,True,False,False
"SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1","SELECT Count(*), Transcripts.transcript_id FROM Transcripts JOIN Transcript_Contents ON Transcripts.transcript_id = Transcript_Contents.transcript_id GROUP BY Transcripts.transcript_id ORDER BY Count(*) Desc LIMIT 1",571,hard,How many times at most can a course enrollment result show in different transcripts? Also show the course enrollment id.,student_transcripts_tracking,"SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1","SELECT Count(*), Transcripts.transcript_id FROM Transcripts JOIN Transcript_Contents ON Transcripts.transcript_id = Transcript_Contents.transcript_id GROUP BY Transcripts.transcript_id ORDER BY Count(*) Desc LIMIT 1",False,False,False,False,False
"SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1","SELECT Max(Transcripts.transcript_date), Transcripts.transcript_id FROM Transcripts JOIN Transcript_Contents ON Transcripts.transcript_id = Transcript_Contents.transcript_id GROUP BY Transcripts.transcript_id",572,hard,What is the maximum number of times that a course shows up in different transcripts and what is that course's enrollment id?,student_transcripts_tracking,"SELECT count(*) ,  student_course_id FROM Transcript_Contents GROUP BY student_course_id ORDER BY count(*) DESC LIMIT 1","SELECT Max(Transcripts.transcript_date), Transcripts.transcript_id FROM Transcripts JOIN Transcript_Contents ON Transcripts.transcript_id = Transcript_Contents.transcript_id GROUP BY Transcripts.transcript_id",False,False,False,False,False
"SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id ORDER BY count(*) ASC LIMIT 1",SELECT Transcripts.transcript_date FROM Transcripts GROUP BY Transcripts.transcript_id ORDER BY Count(*) Asc LIMIT 1,573,extra,"Show the date of the transcript which shows the least number of results, also list the id.",student_transcripts_tracking,"SELECT T2.transcript_date ,  T1.transcript_id FROM Transcript_Contents AS T1 JOIN Transcripts AS T2 ON T1.transcript_id  =  T2.transcript_id GROUP BY T1.transcript_id ORDER BY count(*) ASC LIMIT 1",SELECT Transcripts.transcript_date FROM Transcripts GROUP BY Transcripts.transcript_id ORDER BY Count(*) Asc LIMIT 1,False,False,False,False,False
SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor',SELECT Semesters.semester_name FROM Degree_Programs JOIN Semesters JOIN Student_Enrolment ON Degree_Programs.degree_program_id = Student_Enrolment.degree_program_id AND Student_Enrolment.semester_id = Semesters.semester_id AND Degree_Programs.degree_program_id = Student_Enrolment.degree_program_id WHERE Degree_Programs.degree_summary_name = 'terminal' INTERSECT SELECT Semesters.semester_name FROM Degree_Programs JOIN Semesters JOIN Student_Enrolment ON Degree_Programs.degree_program_id = Student_Enrolment.degree_program_id AND Student_Enrolment.semester_id = Semesters.semester_id AND Degree_Programs.degree_program_id = Student_Enrolment.degree_program_id WHERE Degree_Programs.degree_summary_name = 'terminal',575,extra,Find the semester when both Master students and Bachelor students got enrolled in.,student_transcripts_tracking,SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor',SELECT Semesters.semester_name FROM Degree_Programs JOIN Semesters JOIN Student_Enrolment ON Degree_Programs.degree_program_id = Student_Enrolment.degree_program_id AND Student_Enrolment.semester_id = Semesters.semester_id AND Degree_Programs.degree_program_id = Student_Enrolment.degree_program_id WHERE Degree_Programs.degree_summary_name = 'terminal' INTERSECT SELECT Semesters.semester_name FROM Degree_Programs JOIN Semesters JOIN Student_Enrolment ON Degree_Programs.degree_program_id = Student_Enrolment.degree_program_id AND Student_Enrolment.semester_id = Semesters.semester_id AND Degree_Programs.degree_program_id = Student_Enrolment.degree_program_id WHERE Degree_Programs.degree_summary_name = 'terminal',False,False,False,False,False
SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor',SELECT Student_Enrolment.semester_id FROM Student_Enrolment INTERSECT SELECT Student_Enrolment.semester_id FROM Student_Enrolment,576,extra,What is the id of the semester that had both Masters and Bachelors students enrolled?,student_transcripts_tracking,SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Master' INTERSECT SELECT DISTINCT T2.semester_id FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id WHERE degree_summary_name  =  'Bachelor',SELECT Student_Enrolment.semester_id FROM Student_Enrolment INTERSECT SELECT Student_Enrolment.semester_id FROM Student_Enrolment,False,False,False,False,False
SELECT count(DISTINCT current_address_id) FROM Students,SELECT Count(DISTINCT Addresses.address_id) FROM Addresses,577,easy,How many different addresses do the students currently live?,student_transcripts_tracking,SELECT count(DISTINCT current_address_id) FROM Students,SELECT Count(DISTINCT Addresses.address_id) FROM Addresses,False,False,False,False,False
SELECT count(DISTINCT current_address_id) FROM Students,SELECT DISTINCT Addresses.address_id FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id,578,easy,What are the different addresses that have students living there?,student_transcripts_tracking,SELECT count(DISTINCT current_address_id) FROM Students,SELECT DISTINCT Addresses.address_id FROM Addresses JOIN Students ON Addresses.address_id = Students.current_address_id,False,False,False,False,False
SELECT other_student_details FROM Students ORDER BY other_student_details DESC,SELECT * FROM Students ORDER BY * Desc,579,easy,List all the student details in reversed lexicographical order.,student_transcripts_tracking,SELECT other_student_details FROM Students ORDER BY other_student_details DESC,SELECT * FROM Students ORDER BY * Desc,False,False,False,False,False
SELECT other_student_details FROM Students ORDER BY other_student_details DESC,SELECT Student_Enrolment.other_details FROM Student_Enrolment ORDER BY Student_Enrolment.other_details Desc,580,easy,What other details can you tell me about students in reverse alphabetical order?,student_transcripts_tracking,SELECT other_student_details FROM Students ORDER BY other_student_details DESC,SELECT Student_Enrolment.other_details FROM Student_Enrolment ORDER BY Student_Enrolment.other_details Desc,False,False,False,False,False
SELECT section_description FROM Sections WHERE section_name  =  'h',SELECT Sections.section_description FROM Sections WHERE Sections.section_description = 'terminal',581,easy,Describe the section h.,student_transcripts_tracking,SELECT section_description FROM Sections WHERE section_name  =  'h',SELECT Sections.section_description FROM Sections WHERE Sections.section_description = 'terminal',False,False,False,True,False
"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"";",SELECT Cartoon.Written_by FROM Cartoon WHERE Cartoon.Directed_by = 'terminal',587,easy,"List all cartoon directed by ""Ben Jones"".",tvshow,"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"";",SELECT Cartoon.Written_by FROM Cartoon WHERE Cartoon.Directed_by = 'terminal',True,False,False,False,False
